year,month,date,"longitude (degree: E+, W-)","latitude (degree: N+, S-)",Level 0 (pieces/m3),ratio (fragment<5 mm),Level 1 (pieces/m3),windspeed (m/s),significant wave height (m),Level 2p (pieces/km2),Level 2w1 (g/km2),Level 2w2 (g/km2),No. in Table 1
2002,12,4,-108.72,23.14,0.00107,0.83,0.000888,9.85,1.48,1760.0,41.6,0.829,1
2002,12,4,-108.92,23.09,0.0,0.83,0.0,9.85,1.48,0.0,0.0,0.0,1
2002,12,6,-109.38,23.63,0.0182,0.83,0.0151,4.35,0.0,29900.0,707.0,26.3,1
2002,12,6,-110.09,24.45,0.0,0.83,0.0,0.0,0.842,0.0,0.0,0.0,1
2002,12,10,-109.13,23.14,0.0,0.83,0.0,5.96,0.0,0.0,0.0,0.0,1
2002,12,10,-109.9,22.2,0.0,0.83,0.0,4.3,1.98,0.0,0.0,0.0,1
2002,12,11,-110.61,21.35,0.0,0.83,0.0,4.16,2.4,0.0,0.0,0.0,1
2002,12,11,-111.76,20.69,0.0,0.83,0.0,5.01,2.41,0.0,0.0,0.0,1
2002,12,12,-113.05,19.85,0.0,0.83,0.0,6.17,2.48,0.0,0.0,0.0,1
2002,12,12,-114.51,18.66,0.0,0.83,0.0,7.23,2.47,0.0,0.0,0.0,1
2002,12,13,-115.08,17.64,0.00107,0.83,0.000888,8.37,2.62,2650.0,62.7,1.37,1
2002,12,13,-116.12,16.83,0.0,0.83,0.0,8.83,2.66,0.0,0.0,0.0,1
2002,12,13,-117.03,15.95,0.0,0.83,0.0,8.8,2.71,0.0,0.0,0.0,1
2002,12,14,-117.44,14.61,0.00321,0.83,0.00266,9.03,2.87,9370.0,222.0,6.39,1
2002,12,14,-117.78,13.31,0.00212,0.83,0.00176,7.61,2.82,5130.0,121.0,3.06,1
2002,12,15,-117.85,11.94,0.00324,0.83,0.00269,9.14,2.84,9480.0,224.0,6.49,1
2002,12,15,-118.72,11.63,0.0,0.83,0.0,10.4,2.88,0.0,0.0,0.0,1
2002,12,16,-120.25,11.18,0.0,0.83,0.0,9.53,2.92,0.0,0.0,0.0,1
2002,12,16,-120.39,9.92,0.00232,0.83,0.00193,7.54,2.81,5540.0,131.0,3.36,1
2002,12,17,-120.48,8.71,0.0,0.83,0.0,10.1,2.77,0.0,0.0,0.0,1
2002,12,17,-121.22,7.74,0.0,0.83,0.0,6.01,2.65,0.0,0.0,0.0,1
2002,12,18,-121.85,6.35,0.0,0.83,0.0,7.01,3.51,0.0,0.0,0.0,1
2002,12,19,-122.52,5.07,0.0,0.83,0.0,5.83,3.65,0.0,0.0,0.0,1
2002,12,19,-123.17,3.96,0.0,0.83,0.0,6.02,3.37,0.0,0.0,0.0,1
2002,12,19,-124.05,3.24,0.0,0.83,0.0,6.34,3.39,0.0,0.0,0.0,1
2002,12,20,-125.33,1.99,0.0,0.83,0.0,8.85,3.06,0.0,0.0,0.0,1
2002,12,21,-126.58,1.09,0.0,0.83,0.0,6.0,2.74,0.0,0.0,0.0,1
2002,12,21,-127.68,0.27,0.0,0.83,0.0,6.96,2.63,0.0,0.0,0.0,1
2002,12,21,-128.33,-0.14,0.0,0.83,0.0,7.24,2.59,0.0,0.0,0.0,1
2002,12,22,-128.61,2.83,0.0,0.83,0.0,7.17,2.75,0.0,0.0,0.0,1
2002,12,24,-128.9,5.74,0.00103,0.83,0.000855,6.88,3.24,2580.0,61.2,1.33,1
2003,2,10,-157.79,21.18,0.0127,0.83,0.0105,7.18,2.04,20900.0,496.0,17.0,1
2003,2,11,-157.49,20.94,0.0428,0.83,0.0355,8.78,2.99,127000.0,3000.0,153.0,1
2003,2,12,-157.42,20.49,0.0,0.83,0.0,8.53,3.37,0.0,0.0,0.0,1
2003,2,12,-157.2,19.66,0.00562,0.83,0.00466,6.03,3.38,12900.0,305.0,9.44,1
2003,2,12,-156.98,19.47,0.000938,0.83,0.000779,6.58,3.31,2310.0,54.6,1.16,1
2003,2,13,-156.49,19.51,0.00689,0.83,0.00572,8.35,2.9,18800.0,445.0,15.0,1
2003,2,13,-156.38,19.36,0.0012,0.83,0.000996,8.35,2.9,3280.0,77.5,1.77,1
2003,2,14,-156.27,18.95,0.0012,0.83,0.000996,6.82,2.57,2380.0,56.2,1.2,1
2003,2,15,-155.1,17.68,0.00108,0.83,0.000896,7.89,2.18,2100.0,49.6,1.03,1
2003,2,16,-152.9,15.36,0.0,0.83,0.0,10.5,1.95,0.0,0.0,0.0,1
2003,2,17,-152.27,14.62,0.0,0.83,0.0,10.9,2.97,0.0,0.0,0.0,1
2003,2,17,-151.63,13.88,0.0,0.83,0.0,10.6,2.64,0.0,0.0,0.0,1
2003,2,18,-150.87,13.06,0.0,0.83,0.0,9.93,2.91,0.0,0.0,0.0,1
2003,2,18,-150.21,12.25,0.0,0.83,0.0,10.1,2.87,0.0,0.0,0.0,1
2003,2,18,-149.63,11.51,0.0,0.83,0.0,9.47,2.77,0.0,0.0,0.0,1
2003,2,21,-148.13,8.64,0.00216,0.83,0.00179,9.66,3.09,7270.0,172.0,4.69,1
2003,2,21,-147.81,8.14,0.0,0.83,0.0,10.1,3.14,0.0,0.0,0.0,1
2003,2,22,-147.02,7.16,0.0,0.83,0.0,11.3,3.41,0.0,0.0,0.0,1
2003,2,22,-146.51,6.25,0.00108,0.83,0.000896,10.5,3.33,4280.0,101.0,2.45,1
2003,2,23,-144.77,5.04,0.0,0.83,0.0,9.71,3.11,0.0,0.0,0.0,1
2003,2,24,-143.82,4.28,0.0,0.83,0.0,8.81,2.88,0.0,0.0,0.0,1
2003,2,24,-143.46,3.74,0.0,0.83,0.0,6.74,2.7,0.0,0.0,0.0,1
2003,3,3,-140.0,-8.99,0.0,0.83,0.0,6.7,2.29,0.0,0.0,0.0,1
2003,3,3,-139.91,-9.05,0.0,0.83,0.0,7.27,2.29,0.0,0.0,0.0,1
2003,3,4,-140.03,-8.26,0.0,0.83,0.0,7.45,2.47,0.0,0.0,0.0,1
2003,3,4,-140.09,-7.67,0.0,0.83,0.0,7.01,2.54,0.0,0.0,0.0,1
2003,3,4,-140.21,-6.72,0.00123,0.83,0.00102,7.57,2.61,2740.0,64.7,1.42,1
2003,3,5,-140.48,-5.62,0.00108,0.83,0.000896,9.03,2.66,2920.0,69.2,1.54,1
2003,3,5,-140.77,-5.77,0.0,0.83,0.0,9.03,2.66,0.0,0.0,0.0,1
2003,3,7,-142.18,-8.49,0.00107,0.83,0.000888,6.93,2.8,2340.0,55.4,1.18,1
2003,3,8,-142.77,-9.57,0.0,0.83,0.0,5.93,2.38,0.0,0.0,0.0,1
2003,3,8,-143.09,-10.42,0.0,0.83,0.0,6.0,2.37,0.0,0.0,0.0,1
2003,3,9,-143.47,-11.28,0.0,0.83,0.0,5.8,2.12,0.0,0.0,0.0,1
2003,3,9,-143.99,-12.14,0.0,0.83,0.0,5.14,2.12,0.0,0.0,0.0,1
2003,3,10,-144.31,-12.74,0.0,0.83,0.0,4.86,1.9,0.0,0.0,0.0,1
2003,3,10,-144.69,-13.64,0.0,0.83,0.0,4.2,1.9,0.0,0.0,0.0,1
2003,3,15,-148.78,-15.27,0.0,0.83,0.0,4.89,1.67,0.0,0.0,0.0,1
2003,3,27,-149.74,-17.14,0.00216,0.83,0.00179,6.12,2.57,3820.0,90.5,2.14,1
2003,3,28,-149.32,-16.61,0.00216,0.83,0.00179,7.2,3.76,6590.0,156.0,4.16,1
2003,3,29,-148.47,-15.27,0.0,0.83,0.0,8.99,3.9,0.0,0.0,0.0,1
2003,3,30,-147.78,-14.7,0.0036,0.83,0.00299,8.93,3.43,12400.0,294.0,9.01,1
2003,3,30,-147.0,-14.92,0.00216,0.83,0.00179,7.73,3.44,6480.0,153.0,4.08,1
2003,3,31,-146.58,-14.91,0.0,0.83,0.0,8.89,3.1,0.0,0.0,0.0,1
2003,4,1,-144.53,-14.12,0.0,0.83,0.0,8.7,2.82,0.0,0.0,0.0,1
2003,4,2,-143.12,-13.54,0.0,0.83,0.0,6.28,2.44,0.0,0.0,0.0,1
2003,4,2,-141.2,-13.21,0.0,0.83,0.0,6.6,2.46,0.0,0.0,0.0,1
2003,4,3,-141.14,-13.31,0.0,0.83,0.0,6.4,2.92,0.0,0.0,0.0,1
2003,4,3,-141.11,-13.39,0.0,0.83,0.0,6.4,2.92,0.0,0.0,0.0,1
2003,4,4,-139.58,-12.94,0.0,0.83,0.0,6.26,2.74,0.0,0.0,0.0,1
2003,4,5,-138.44,-11.18,0.00324,0.83,0.00269,7.25,2.47,6550.0,155.0,4.13,1
2003,4,13,-141.63,-5.83,0.0,0.83,0.0,7.15,2.23,0.0,0.0,0.0,1
2003,4,14,-141.69,-5.67,0.0,0.83,0.0,5.68,2.01,0.0,0.0,0.0,1
2003,4,14,-141.71,-5.63,0.0,0.83,0.0,5.68,2.01,0.0,0.0,0.0,1
2003,4,15,-142.07,-3.99,0.0,0.83,0.0,5.46,1.9,0.0,0.0,0.0,1
2003,4,16,-142.77,-1.38,0.0,0.83,0.0,4.76,1.81,0.0,0.0,0.0,1
2003,4,17,-143.03,0.89,0.00108,0.83,0.000896,6.48,2.43,1920.0,45.3,0.921,1
2003,4,18,-143.47,2.98,0.0,0.83,0.0,7.39,3.33,0.0,0.0,0.0,1
2003,4,19,-143.41,4.86,0.0,0.83,0.0,5.15,3.75,0.0,0.0,0.0,1
2003,4,20,-144.23,6.39,0.0027,0.83,0.00224,6.83,3.43,7140.0,169.0,4.59,1
2003,4,21,-145.47,8.19,0.001,0.83,0.00083,10.4,3.55,4180.0,98.8,2.38,1
2003,4,21,-146.5,9.43,0.0,0.83,0.0,9.83,3.47,0.0,0.0,0.0,1
2003,4,22,-146.63,9.55,0.0,0.83,0.0,9.42,3.24,0.0,0.0,0.0,1
2003,4,22,-146.64,9.53,0.0,0.83,0.0,9.42,3.24,0.0,0.0,0.0,1
2003,4,23,-147.77,10.68,0.0,0.83,0.0,9.76,2.96,0.0,0.0,0.0,1
2003,4,24,-148.94,12.49,0.0,0.83,0.0,9.45,2.94,0.0,0.0,0.0,1
2003,4,28,-154.67,19.13,0.0,0.83,0.0,6.63,2.15,0.0,0.0,0.0,1
2003,4,28,-154.81,19.15,0.0,0.83,0.0,6.63,2.15,0.0,0.0,0.0,1
2003,4,28,-154.86,19.2,0.0,0.83,0.0,6.63,2.15,0.0,0.0,0.0,1
2003,4,28,-155.0,19.23,0.0583,0.83,0.0484,6.63,2.15,93700.0,2220.0,106.0,1
2003,5,10,-156.47,20.4,0.0,0.83,0.0,11.2,2.59,0.0,0.0,0.0,1
2003,5,12,-156.16,19.8,0.0,0.83,0.0,8.18,2.39,0.0,0.0,0.0,1
2003,5,13,-156.55,18.83,0.0,0.83,0.0,9.54,2.33,0.0,0.0,0.0,1
2003,5,14,-157.58,16.62,0.0,0.83,0.0,10.6,2.78,0.0,0.0,0.0,1
2003,5,15,-158.31,14.13,0.0,0.83,0.0,10.3,3.15,0.0,0.0,0.0,1
2003,5,16,-159.15,12.09,0.0,0.83,0.0,9.71,3.11,0.0,0.0,0.0,1
2003,5,17,-159.94,9.68,0.0,0.83,0.0,9.88,2.93,0.0,0.0,0.0,1
2003,5,18,-160.37,7.66,0.0,0.83,0.0,10.6,3.01,0.0,0.0,0.0,1
2003,5,20,-162.0,5.97,0.0,0.83,0.0,7.04,2.75,0.0,0.0,0.0,1
2003,5,28,-162.49,6.35,0.0,0.83,0.0,7.8,2.78,0.0,0.0,0.0,1
2003,7,5,-157.55,21.82,0.000864,0.83,0.000717,7.03,1.78,1220.0,28.8,0.529,1
2003,7,5,-157.43,22.5,0.00108,0.83,0.000896,6.49,1.73,1370.0,32.3,0.61,1
2003,7,6,-157.12,23.43,0.00105,0.83,0.000871,7.61,1.66,1490.0,35.4,0.68,1
2003,7,6,-156.87,24.08,0.0184,0.83,0.0153,7.13,1.6,23600.0,559.0,19.8,1
2003,7,7,-156.94,25.06,0.0,0.83,0.0,10.4,2.35,0.0,0.0,0.0,1
2003,7,7,-156.96,25.92,0.0,0.83,0.0,10.4,2.35,0.0,0.0,0.0,1
2003,7,7,-156.82,26.59,0.00435,0.83,0.00361,10.5,2.37,12200.0,288.0,8.78,1
2003,7,8,-156.77,27.25,0.0,0.83,0.0,9.71,2.38,0.0,0.0,0.0,1
2003,7,9,-156.71,29.94,0.0289,0.83,0.024,8.67,2.08,58700.0,1390.0,59.9,1
2003,7,10,-155.93,30.31,0.0462,0.83,0.0383,5.61,1.7,49600.0,1170.0,48.7,1
2003,7,12,-151.97,33.34,0.0406,0.83,0.0337,2.26,1.89,19500.0,463.0,15.7,1
2003,7,13,-149.9,36.34,0.0228,0.83,0.0189,6.31,1.61,26100.0,619.0,22.4,1
2003,7,13,-149.44,37.03,0.0279,0.83,0.0232,6.0,1.66,31300.0,741.0,27.9,1
2003,7,14,-148.97,37.73,0.0203,0.83,0.0168,5.87,1.41,18900.0,447.0,15.0,1
2003,7,14,-147.72,39.76,0.00253,0.83,0.0021,5.64,1.56,2520.0,59.6,1.29,1
2003,7,15,-146.64,41.07,0.0389,0.83,0.0323,3.33,1.21,17600.0,417.0,13.8,1
2003,7,15,-145.74,41.11,0.0,0.83,0.0,3.33,1.24,0.0,0.0,0.0,1
2003,7,17,-143.62,41.18,0.0132,0.83,0.011,4.05,0.938,5650.0,134.0,3.45,1
2003,7,19,-137.24,41.07,0.0132,0.83,0.011,10.1,2.31,34700.0,822.0,31.6,1
2003,7,20,-135.73,40.82,0.00797,0.83,0.00662,5.89,2.09,11100.0,262.0,7.82,1
2003,7,20,-134.88,40.68,0.0972,0.83,0.0807,5.98,2.02,132000.0,3130.0,162.0,1
2003,7,21,-134.42,40.58,0.0803,0.83,0.0666,4.02,1.74,63300.0,1500.0,65.7,1
2003,7,21,-133.51,40.38,0.0863,0.83,0.0716,5.23,1.74,88500.0,2090.0,98.9,1
2003,7,22,-132.23,40.16,0.0211,0.83,0.0175,7.61,1.92,34700.0,822.0,31.6,1
2003,7,22,-130.79,39.9,0.0457,0.83,0.0379,9.55,2.36,116000.0,2750.0,138.0,1
2003,8,16,-118.32,33.26,0.0072,0.83,0.00598,1.44,1.63,1910.0,45.2,0.918,1
2003,8,17,-118.6,33.1,0.00105,0.83,0.000871,5.41,1.53,978.0,23.1,0.406,1
2003,8,17,-118.54,33.38,0.0,0.83,0.0,5.41,1.53,0.0,0.0,0.0,1
2003,8,18,-119.04,33.09,0.0,0.83,0.0,9.2,2.01,0.0,0.0,0.0,1
2003,8,19,-120.14,32.35,0.0,0.83,0.0,7.59,1.96,0.0,0.0,0.0,1
2003,10,19,-118.29,33.02,0.0,0.83,0.0,2.5,1.66,0.0,0.0,0.0,1
2003,10,19,-118.77,33.56,0.0,0.83,0.0,2.5,1.66,0.0,0.0,0.0,1
2003,10,20,-118.94,33.47,0.0,0.83,0.0,3.18,1.93,0.0,0.0,0.0,1
2003,10,20,-119.01,33.35,0.0,0.83,0.0,2.42,2.39,0.0,0.0,0.0,1
2003,10,21,-119.15,32.76,0.0,0.83,0.0,6.01,2.35,0.0,0.0,0.0,1
2003,10,21,-119.04,33.1,0.0,0.83,0.0,5.67,2.18,0.0,0.0,0.0,1
2003,10,22,-118.95,33.06,0.0,0.83,0.0,4.81,1.55,0.0,0.0,0.0,1
2003,10,22,-119.12,32.84,0.0,0.83,0.0,7.06,1.97,0.0,0.0,0.0,1
2003,10,23,-119.04,33.08,0.0,0.83,0.0,3.8,1.65,0.0,0.0,0.0,1
2003,10,23,-118.95,32.37,0.0,0.83,0.0,5.35,1.69,0.0,0.0,0.0,1
2003,10,24,-119.54,31.72,0.0,0.83,0.0,5.32,1.89,0.0,0.0,0.0,1
2003,10,24,-119.85,31.54,0.0,0.83,0.0,5.32,1.89,0.0,0.0,0.0,1
2003,10,24,-119.53,31.06,0.0,0.83,0.0,5.32,1.89,0.0,0.0,0.0,1
2003,10,25,-118.8,29.98,0.0,0.83,0.0,5.46,1.79,0.0,0.0,0.0,1
2003,10,25,-118.46,29.37,0.0,0.83,0.0,5.46,1.79,0.0,0.0,0.0,1
2003,10,26,-117.98,28.72,0.0,0.83,0.0,4.5,1.84,0.0,0.0,0.0,1
2003,10,27,-116.21,28.54,0.0,0.83,0.0,3.96,1.81,0.0,0.0,0.0,1
2003,10,27,-115.18,28.41,0.0,0.83,0.0,4.45,2.03,0.0,0.0,0.0,1
2003,10,27,-115.08,28.04,0.0,0.83,0.0,4.45,2.03,0.0,0.0,0.0,1
2003,10,28,-115.43,27.84,0.0,0.83,0.0,3.2,1.71,0.0,0.0,0.0,1
2003,10,28,-115.14,27.33,0.0,0.83,0.0,3.2,1.71,0.0,0.0,0.0,1
2003,10,29,-114.54,26.6,0.0,0.83,0.0,1.83,1.56,0.0,0.0,0.0,1
2003,10,30,-113.29,25.68,0.0,0.83,0.0,2.6,1.51,0.0,0.0,0.0,1
2003,10,30,-112.58,24.59,0.0,0.83,0.0,2.86,1.53,0.0,0.0,0.0,1
2003,10,31,-112.28,24.28,0.0,0.83,0.0,2.51,1.51,0.0,0.0,0.0,1
2003,10,31,-111.06,23.35,0.00216,0.83,0.00179,3.82,1.62,1500.0,35.6,0.686,1
2003,11,1,-110.56,23.15,0.00108,0.83,0.000896,3.98,1.58,765.0,18.1,0.301,1
2003,11,1,-109.47,22.99,0.00972,0.83,0.00807,1.5,1.64,2690.0,63.6,1.39,1
2003,11,1,-109.13,23.65,0.0,0.83,0.0,1.3,0.0,0.0,0.0,0.0,1
2003,11,2,-109.76,24.21,0.0227,0.83,0.0188,1.64,0.0,6280.0,149.0,3.92,1
2003,11,3,-110.16,24.52,0.0,0.83,0.0,0.0,0.992,0.0,0.0,0.0,1
2003,11,7,-110.48,24.37,0.0,0.83,0.0,0.0,1.03,0.0,0.0,0.0,1
2003,11,8,-110.38,25.28,0.0,0.83,0.0,7.39,0.0,0.0,0.0,0.0,1
2003,11,8,-110.73,25.94,0.0,0.83,0.0,7.39,0.0,0.0,0.0,0.0,1
2003,11,8,-110.45,26.21,0.00108,0.83,0.000896,5.96,0.162,118.0,2.79,0.0307,1
2003,11,9,-110.64,26.14,0.0,0.83,0.0,6.76,0.193,0.0,0.0,0.0,1
2003,11,10,-110.91,26.05,0.0,0.83,0.0,4.66,0.202,0.0,0.0,0.0,1
2003,11,10,-110.86,25.69,0.0,0.83,0.0,5.39,0.0,0.0,0.0,0.0,1
2003,11,11,-110.39,25.35,0.0,0.83,0.0,5.2,0.0,0.0,0.0,0.0,1
2003,11,11,-109.94,24.73,0.0,0.83,0.0,4.74,0.0,0.0,0.0,0.0,1
2003,11,12,-109.51,24.03,0.0,0.83,0.0,7.63,0.0,0.0,0.0,0.0,1
2003,11,12,-108.79,23.52,0.00216,0.83,0.00179,5.93,1.06,1530.0,36.2,0.7,1
2003,11,13,-109.09,22.76,0.00972,0.83,0.00807,4.78,1.57,8240.0,195.0,5.47,1
2003,11,13,-109.0,22.11,0.0,0.83,0.0,4.47,1.22,0.0,0.0,0.0,1
2003,11,13,-109.67,21.42,0.00108,0.83,0.000896,2.44,1.91,567.0,13.4,0.209,1
2003,11,14,-109.97,21.15,0.00108,0.83,0.000896,6.09,1.65,1230.0,29.1,0.535,1
2003,11,15,-110.68,19.8,0.00216,0.83,0.00179,5.88,1.79,2560.0,60.6,1.31,1
2003,11,16,-111.05,18.97,0.0,0.83,0.0,6.55,2.11,0.0,0.0,0.0,1
2003,11,17,-110.06,19.24,0.0,0.83,0.0,7.8,1.98,0.0,0.0,0.0,1
2003,11,18,-109.09,19.51,0.0,0.83,0.0,6.99,1.93,0.0,0.0,0.0,1
2003,11,18,-108.4,19.43,0.0184,0.83,0.0153,6.9,1.84,26400.0,625.0,22.6,1
2003,11,19,-107.43,19.62,0.0,0.83,0.0,5.33,1.74,0.0,0.0,0.0,1
2003,11,19,-106.63,19.73,0.0,0.83,0.0,5.86,1.59,0.0,0.0,0.0,1
2003,11,19,-105.87,19.96,0.0,0.83,0.0,5.8,1.44,0.0,0.0,0.0,1
2003,11,20,-106.29,20.15,0.0,0.83,0.0,4.97,1.31,0.0,0.0,0.0,1
2003,11,21,-106.8,20.14,0.00216,0.83,0.00179,4.88,1.22,1450.0,34.3,0.655,1
2003,11,21,-106.35,20.35,0.00324,0.83,0.00269,4.88,1.22,2170.0,51.4,1.07,1
2003,11,22,-105.9,20.6,0.0,0.83,0.0,0.0,0.945,0.0,0.0,0.0,1
2003,11,23,-105.51,20.57,0.0,0.83,0.0,0.0,0.987,0.0,0.0,0.0,1
2003,12,2,-105.64,20.61,0.0,0.83,0.0,0.0,0.936,0.0,0.0,0.0,1
2003,12,2,-105.64,20.27,0.0,0.83,0.0,0.0,0.936,0.0,0.0,0.0,1
2003,12,2,-106.08,19.95,0.00432,0.83,0.00359,6.46,1.29,4050.0,95.9,2.3,1
2003,12,3,-106.66,19.24,0.00972,0.83,0.00807,2.31,2.04,5170.0,122.0,3.09,1
2003,12,4,-107.41,18.46,0.0,0.83,0.0,1.71,1.95,0.0,0.0,0.0,1
2003,12,4,-108.32,17.55,0.0248,0.83,0.0206,1.96,2.13,11600.0,275.0,8.32,1
2003,12,5,-108.86,16.88,0.068,0.83,0.0564,2.48,1.75,33300.0,788.0,30.0,1
2003,12,5,-109.22,16.36,0.0389,0.83,0.0323,3.19,1.8,25200.0,596.0,21.4,1
2003,12,6,-109.65,16.28,0.00864,0.83,0.00717,3.63,1.59,5620.0,133.0,3.42,1
2003,12,6,-109.66,16.13,0.00756,0.83,0.00627,3.63,1.59,4920.0,116.0,2.91,1
2003,12,7,-110.46,15.94,0.0,0.83,0.0,7.49,1.56,0.0,0.0,0.0,1
2003,12,7,-110.96,15.25,0.00216,0.83,0.00179,7.49,1.56,2840.0,67.3,1.49,1
2003,12,8,-111.47,14.71,0.0,0.83,0.0,5.69,2.11,0.0,0.0,0.0,1
2003,12,8,-111.93,14.12,0.00432,0.83,0.00359,5.69,2.11,5850.0,139.0,3.6,1
2003,12,9,-112.61,13.69,0.00108,0.83,0.000896,6.84,2.74,2280.0,53.9,1.14,1
2003,12,9,-112.94,12.95,0.0054,0.83,0.00448,5.48,2.78,9290.0,220.0,6.32,1
2003,12,10,-113.26,12.52,0.0,0.83,0.0,5.27,2.79,0.0,0.0,0.0,1
2003,12,10,-114.13,11.44,0.0054,0.83,0.00448,5.02,2.86,8760.0,207.0,5.88,1
2003,12,10,-114.41,11.09,0.0,0.83,0.0,5.02,2.86,0.0,0.0,0.0,1
2003,12,11,-114.84,10.33,0.0,0.83,0.0,6.51,2.45,0.0,0.0,0.0,1
2003,12,12,-115.35,9.55,0.0,0.83,0.0,7.53,2.27,0.0,0.0,0.0,1
2003,12,12,-115.99,8.38,0.00108,0.83,0.000896,7.07,2.25,1930.0,45.8,0.932,1
2003,12,13,-116.43,7.43,0.0,0.83,0.0,7.92,2.34,0.0,0.0,0.0,1
2003,12,13,-116.84,6.84,0.0,0.83,0.0,6.2,2.24,0.0,0.0,0.0,1
2003,12,14,-117.25,6.42,0.0,0.83,0.0,6.11,2.6,0.0,0.0,0.0,1
2003,12,14,-117.77,5.79,0.0,0.83,0.0,5.76,2.48,0.0,0.0,0.0,1
2003,12,15,-118.35,5.28,0.0,0.83,0.0,4.67,2.58,0.0,0.0,0.0,1
2003,12,15,-119.38,4.41,0.0,0.83,0.0,5.24,2.62,0.0,0.0,0.0,1
2003,12,16,-120.56,3.48,0.0,0.83,0.0,7.92,2.63,0.0,0.0,0.0,1
2003,12,16,-121.43,2.89,0.0,0.83,0.0,7.78,2.62,0.0,0.0,0.0,1
2003,12,17,-122.6,2.19,0.0,0.83,0.0,7.99,2.64,0.0,0.0,0.0,1
2003,12,17,-123.62,1.71,0.0,0.83,0.0,7.73,2.68,0.0,0.0,0.0,1
2003,12,18,-124.53,1.22,0.0,0.83,0.0,8.77,2.73,0.0,0.0,0.0,1
2003,12,18,-125.19,0.5,0.0,0.83,0.0,8.07,2.64,0.0,0.0,0.0,1
2003,12,18,-126.03,-0.59,0.0,0.83,0.0,9.15,2.67,0.0,0.0,0.0,1
2003,12,19,-126.97,-1.56,0.0,0.83,0.0,9.41,2.71,0.0,0.0,0.0,1
2003,12,19,-127.73,-2.14,0.0,0.83,0.0,9.35,2.76,0.0,0.0,0.0,1
2003,12,20,-127.93,-2.28,0.0,0.83,0.0,7.85,2.81,0.0,0.0,0.0,1
2003,12,20,-128.2,-2.45,0.0,0.83,0.0,7.96,2.86,0.0,0.0,0.0,1
2003,12,20,-128.88,-2.87,0.0,0.83,0.0,7.96,2.86,0.0,0.0,0.0,1
2003,12,21,-130.08,-3.54,0.0,0.83,0.0,8.23,2.82,0.0,0.0,0.0,1
2003,12,21,-131.07,-4.01,0.0,0.83,0.0,7.73,2.83,0.0,0.0,0.0,1
2003,12,22,-132.42,-4.58,0.0,0.83,0.0,9.68,3.02,0.0,0.0,0.0,1
2003,12,22,-133.51,-5.1,0.0,0.83,0.0,9.52,3.02,0.0,0.0,0.0,1
2003,12,23,-134.4,-5.69,0.0,0.83,0.0,6.99,2.85,0.0,0.0,0.0,1
2003,12,23,-134.97,-6.15,0.0,0.83,0.0,7.62,2.91,0.0,0.0,0.0,1
2003,12,24,-135.8,-6.86,0.0,0.83,0.0,7.59,2.88,0.0,0.0,0.0,1
2003,12,24,-136.36,-7.42,0.00108,0.83,0.000896,8.28,2.9,2920.0,69.2,1.54,1
2003,12,25,-137.2,-8.31,0.0,0.83,0.0,7.43,2.7,0.0,0.0,0.0,1
2003,12,26,-138.49,-9.81,0.0,0.83,0.0,7.05,2.36,0.0,0.0,0.0,1
2003,12,31,-139.89,-10.36,0.0,0.83,0.0,8.61,2.4,0.0,0.0,0.0,1
2004,1,1,-141.32,-11.32,0.0,0.83,0.0,6.12,2.26,0.0,0.0,0.0,1
2004,1,2,-142.41,-12.31,0.0,0.83,0.0,4.3,2.13,0.0,0.0,0.0,1
2004,1,3,-143.22,-13.5,0.0,0.83,0.0,4.99,2.34,0.0,0.0,0.0,1
2004,1,4,-144.28,-14.1,0.0054,0.83,0.00448,4.34,2.42,6390.0,151.0,4.01,1
2004,1,20,-150.5,-17.07,0.0,0.83,0.0,4.61,3.05,0.0,0.0,0.0,1
2004,1,20,-150.9,-16.56,0.00216,0.83,0.00179,5.75,2.96,4140.0,98.1,2.36,1
2004,1,20,-151.22,-16.74,0.0,0.83,0.0,4.58,2.94,0.0,0.0,0.0,1
2004,1,21,-150.98,-16.9,0.00108,0.83,0.000896,5.33,2.97,1930.0,45.7,0.93,1
2004,1,22,-150.74,-16.96,0.0,0.83,0.0,6.19,3.15,0.0,0.0,0.0,1
2004,1,22,-150.22,-16.8,0.00108,0.83,0.000896,6.19,3.15,2370.0,56.1,1.19,1
2004,2,13,-148.89,-15.28,0.0,0.83,0.0,8.58,2.51,0.0,0.0,0.0,1
2004,2,14,-147.67,-14.33,0.0,0.83,0.0,8.84,2.71,0.0,0.0,0.0,1
2004,2,15,-147.42,-12.83,0.0,0.83,0.0,8.64,2.78,0.0,0.0,0.0,1
2004,2,16,-146.73,-11.53,0.0,0.83,0.0,8.55,2.91,0.0,0.0,0.0,1
2004,2,17,-145.78,-10.84,0.0,0.83,0.0,7.29,2.75,0.0,0.0,0.0,1
2004,2,18,-144.79,-10.0,0.0,0.83,0.0,7.94,2.62,0.0,0.0,0.0,1
2004,2,19,-143.89,-10.66,0.0,0.83,0.0,5.76,2.33,0.0,0.0,0.0,1
2004,2,20,-142.82,-8.83,0.0,0.83,0.0,6.46,2.07,0.0,0.0,0.0,1
2004,2,21,-141.97,-8.46,0.0,0.83,0.0,6.99,2.1,0.0,0.0,0.0,1
2004,2,22,-141.17,-8.71,0.0,0.83,0.0,8.78,2.31,0.0,0.0,0.0,1
